Well_id,BOREHOLE-DEPTH.M,CALI_COMP.INCHES,GR_COMP.GAPI,NPHI_COMP.V/V,RHOB_COMP.G/C3,RT_COMP.OHMM,SP_COMP.MV,TVDSS_COMP.M,TVD_COMP.M
Gabo-13,2572.2072,13.0903,123.1427,0.540758,2.3861,2.9827,-0.4159,2557.4848,2571.2848
Gabo-13,2572.3596,13.1855,121.3064,0.551953,2.3956,2.97,-0.2455,2557.6369,2571.4369
Gabo-13,2572.512,13.2662,121.4863,0.510993,2.4048,2.9612,-0.1131,2557.7891,2571.5891
Gabo-13,2572.6644,13.1776,122.8745,0.456062,2.4132,2.9464,-0.0229,2557.9412,2571.7412
Gabo-13,2572.8168,13.0613,124.5191,0.440521,2.4178,2.9245,0.1354,2558.0933,2571.8933
Gabo-13,2572.9692,13.117,126.2046,0.473296,2.4163,2.8996,0.3234,2558.2455,2572.0455
Gabo-13,2573.1216,13.1589,119.7846,0.50491,2.406,2.8768,0.3011,2558.3976,2572.1976
Gabo-13,2573.274,13.1542,114.8152,0.504179,2.3896,2.857,0.1035,2558.5497,2572.3497
Gabo-13,2573.4264,13.2321,113.2756,0.488877,2.374,2.8369,-0.0846,2558.7019,2572.5019
Gabo-13,2573.5788,13.4661,112.4471,0.480742,2.3589,2.8166,-0.1665,2558.854,2572.654
Gabo-13,2573.7312,13.7747,109.772,0.476679,2.3385,2.8031,-0.1522,2559.0061,2572.8061
Gabo-13,2573.8836,13.7875,109.6606,0.463095,2.325,2.7999,-0.1002,2559.1583,2572.9583
Gabo-13,2574.036,13.7342,113.0482,0.443659,2.3286,2.8052,-0.0624,2559.3104,2573.1104
Gabo-13,2574.1884,13.7516,117.4597,0.434978,2.3431,2.8179,-0.0686,2559.4625,2573.2625
Gabo-13,2574.3408,13.5498,116.6221,0.448454,2.356,2.838,-0.1018,2559.6147,2573.4147
Gabo-13,2574.4932,13.4877,112.9401,0.464057,2.3733,2.8588,-0.0778,2559.7668,2573.5668
Gabo-13,2574.6456,13.6404,111.9892,0.462877,2.3997,2.8691,0,2559.9189,2573.7189
Gabo-13,2574.798,13.8142,113.8464,0.45306,2.423,2.8669,0.0965,2560.0711,2573.8711
Gabo-13,2574.9504,13.6963,114.3971,0.457292,2.4268,2.8621,0.2018,2560.2232,2574.0232
Gabo-13,2575.1028,13.6193,116.09,0.475785,2.4146,2.8675,0.2825,2560.3754,2574.1754
Gabo-13,2575.2552,13.6543,119.6981,0.479295,2.3879,2.8816,0.2957,2560.5275,2574.3275
Gabo-13,2575.4076,13.639,123.7639,0.454041,2.3506,2.8955,0.2724,2560.6796,2574.4796
Gabo-13,2575.56,13.3948,126.5226,0.412953,2.3191,2.9021,0.2969,2560.8318,2574.6318
Gabo-13,2575.7124,13.3318,128.3944,0.384509,2.3138,2.9013,0.3859,2560.9839,2574.7839
Gabo-13,2575.8648,13.4198,126.1689,0.382743,2.3258,2.8963,0.4089,2561.1361,2574.9361
Gabo-13,2576.0172,13.4946,121.602,0.407491,2.34,2.8847,0.3403,2561.2882,2575.0882
Gabo-13,2576.1696,13.4742,118.1915,0.442701,2.3497,2.8608,0.2364,2561.4403,2575.2403
Gabo-13,2576.322,13.4975,116.9622,0.452045,2.3496,2.8239,0.0851,2561.5925,2575.3925
Gabo-13,2576.4744,13.3483,117.1144,0.432615,2.3336,2.7851,-0.1182,2561.7446,2575.5446
Gabo-13,2576.6268,13.2194,119.0073,0.408424,2.3069,2.7539,-0.2787,2561.8968,2575.6968
Gabo-13,2576.7792,13.3081,122.6639,0.405203,2.2901,2.7358,-0.3021,2562.0489,2575.8489
Gabo-13,2576.9316,13.3851,125.1374,0.435211,2.3096,2.7334,-0.2167,2562.201,2576.001
Gabo-13,2577.084,13.23,124.5503,0.463168,2.3505,2.7395,-0.1875,2562.3532,2576.1532
Gabo-13,2577.2364,13.1354,120.8818,0.454251,2.3859,2.7439,-0.2601,2562.5053,2576.3053
Gabo-13,2577.3888,13.246,115.7118,0.424705,2.4049,2.7418,-0.3203,2562.6575,2576.4575
Gabo-13,2577.5412,13.3483,113.744,0.426054,2.4117,2.7339,-0.2231,2562.8096,2576.6096
Gabo-13,2577.6936,13.6123,111.9646,0.454781,2.4208,2.7238,-0.0177,2562.9618,2576.7618
Gabo-13,2577.846,13.8774,107.184,0.469233,2.4357,2.7122,0.1892,2563.1139,2576.9139
Gabo-13,2577.9984,14.0124,101.8709,0.463363,2.4435,2.6954,0.3421,2563.266,2577.066
Gabo-13,2578.1508,14.0106,102.933,0.461977,2.4261,2.6713,0.3965,2563.4182,2577.2182
Gabo-13,2578.3032,13.9391,106.924,0.470466,2.3873,2.6476,0.3501,2563.5703,2577.3703
Gabo-13,2578.4556,13.9275,111.9718,0.488485,2.3564,2.6289,0.3432,2563.7225,2577.5225
Gabo-13,2578.608,13.9423,115.2911,0.526213,2.3459,2.6096,0.3843,2563.8746,2577.6746
Gabo-13,2578.7604,13.8761,112.7338,0.579984,2.3416,2.5833,0.3558,2564.0268,2577.8268
Gabo-13,2578.9128,14.2061,111.3496,0.616556,2.3205,2.5523,0.2529,2564.1789,2577.9789
Gabo-13,2579.0652,14.4159,113.2643,0.647694,2.2984,2.5195,0.1713,2564.3311,2578.1311
Gabo-13,2579.2176,14.321,113.8852,0.663443,2.2919,2.4823,0.1168,2564.4832,2578.2832
Gabo-13,2579.37,14.0431,109.312,0.636215,2.2913,2.4387,0.0639,2564.6354,2578.4354
Gabo-13,2579.5224,13.8835,106.3523,0.584353,2.2657,2.394,0.0686,2564.7875,2578.5875
Gabo-13,2579.6748,13.7743,101.7181,0.548327,2.2108,2.3571,0.14,2564.9397,2578.7397
Gabo-13,2579.8272,13.7703,97.1696,0.534537,2.1643,2.3245,0.1895,2565.0918,2578.8918
Gabo-13,2579.9796,13.936,95.9734,0.528358,2.1619,2.2889,0.2056,2565.244,2579.044
Gabo-13,2580.132,14.1089,98.1729,0.524255,2.202,2.2524,0.2971,2565.3961,2579.1961
Gabo-13,2580.2844,14.2832,101.3411,0.536188,2.2442,2.2241,0.4097,2565.5483,2579.3483
Gabo-13,2580.4368,14.3389,104.2058,0.553515,2.2734,2.2048,0.4682,2565.7004,2579.5004
Gabo-13,2580.5892,14.1965,104.5445,0.559937,2.2919,2.187,0.5088,2565.8526,2579.6526
Gabo-13,2580.7416,13.8803,95.9373,0.554781,2.295,2.1648,0.6015,2566.0047,2579.8047
Gabo-13,2580.894,13.9231,91.3618,0.543314,2.2856,2.1465,0.6839,2566.1569,2579.9569
Gabo-13,2581.0464,14.0293,93.0371,0.537129,2.2846,2.1368,0.7057,2566.309,2580.109
Gabo-13,2581.1988,13.9681,97.879,0.551646,2.2955,2.1337,0.7398,2566.4612,2580.2612
Gabo-13,2581.3512,13.7673,103.015,0.586224,2.2941,2.1351,0.8449,2566.6133,2580.4133
Gabo-13,2581.5036,13.7587,108.0798,0.596067,2.26,2.1406,0.857,2566.7655,2580.5655
Gabo-13,2581.656,13.8883,110.4713,0.565109,2.2302,2.1488,0.7239,2566.9176,2580.7176
Gabo-13,2581.8084,14.0565,109.2264,0.542797,2.2373,2.1541,0.4848,2567.0698,2580.8698
Gabo-13,2581.9608,14.2152,104.7639,0.585287,2.2699,2.1543,0.2136,2567.2219,2581.0219
Gabo-13,2582.1132,13.9369,100.0234,0.662491,2.2749,2.1616,0.0738,2567.3741,2581.1741
Gabo-13,2582.2656,13.7423,101.0409,0.694485,2.2344,2.1742,0.0679,2567.5262,2581.3262
Gabo-13,2582.418,13.8586,105.6814,0.676246,2.1729,2.1835,0.0983,2567.6784,2581.4784
Gabo-13,2582.5704,14.2248,109.1261,0.64965,2.1314,2.1828,0.1058,2567.8305,2581.6305
Gabo-13,2582.7228,14.5602,105.7597,0.639278,2.1495,2.1713,0.1019,2567.9827,2581.7827
Gabo-13,2582.8752,14.6912,100.5868,0.648203,2.2104,2.1603,0.1257,2568.1349,2581.9349
Gabo-13,2583.0276,14.6966,97.9417,0.66403,2.2737,2.1528,0.2084,2568.287,2582.087
Gabo-13,2583.18,14.6643,98.6399,0.67596,2.312,2.1427,0.3326,2568.4392,2582.2392
Gabo-13,2583.3324,14.618,99.5002,0.687751,2.3162,2.1237,0.4217,2568.5913,2582.3913
Gabo-13,2583.4848,14.5974,99.4525,0.700148,2.3067,2.0999,0.4547,2568.7435,2582.5435
Gabo-13,2583.6372,14.5515,100.3813,0.678063,2.306,2.0784,0.4734,2568.8956,2582.6956
Gabo-13,2583.7896,14.4857,103.5306,0.615156,2.3189,2.0606,0.5025,2569.0478,2582.8478
Gabo-13,2583.942,14.5436,109.3582,0.567021,2.3345,2.0421,0.5501,2569.2,2583
Gabo-13,2584.0944,14.7108,113.0193,0.571023,2.3404,2.0207,0.6445,2569.3521,2583.1521
Gabo-13,2584.2468,14.822,109.8615,0.583104,2.3346,1.9947,0.7307,2569.5043,2583.3043
Gabo-13,2584.3992,14.8394,102.2819,0.574216,2.3224,1.9646,0.7013,2569.6564,2583.4564
Gabo-13,2584.5516,14.8281,98.168,0.567688,2.3102,1.9351,0.5113,2569.8086,2583.6086
Gabo-13,2584.704,14.9383,100.2437,0.588878,2.298,1.9104,0.2864,2569.9607,2583.7607
Gabo-13,2584.8564,14.7718,106.0895,0.616358,2.2784,1.8896,0.0996,2570.1129,2583.9129
Gabo-13,2585.0088,14.3895,111.5561,0.626815,2.2469,1.8697,0.0032,2570.2651,2584.0651
Gabo-13,2585.1612,14.1523,112.2887,0.622772,2.2081,1.8504,0.0547,2570.4172,2584.2172
Gabo-13,2585.3136,14.1368,114.0398,0.625598,2.1757,1.8378,0.1927,2570.5694,2584.3694
Gabo-13,2585.466,14.1615,115.1224,0.63287,2.1562,1.836,0.287,2570.7215,2584.5215
Gabo-13,2585.6184,14.3194,113.2006,0.632575,2.1487,1.847,0.3349,2570.8737,2584.6737
Gabo-13,2585.7708,14.7124,108.2671,0.617113,2.1508,1.8781,0.4006,2571.0259,2584.8259
Gabo-13,2585.9232,14.6978,107.4743,0.58527,2.1592,1.9441,0.4684,2571.178,2584.978
Gabo-13,2586.0756,14.2955,108.0101,0.555125,2.1755,2.0453,0.4379,2571.3302,2585.1302
Gabo-13,2586.228,13.8891,106.1966,0.54121,2.2052,2.1714,0.2779,2571.4824,2585.2824
Gabo-13,2586.3804,13.6891,102.5677,0.535404,2.2472,2.3133,0.0051,2571.6345,2585.4345
Gabo-13,2586.5328,13.661,106.3301,0.511243,2.2898,2.4629,-0.3665,2571.7867,2585.5867
Gabo-13,2586.6852,13.7949,114.0718,0.467273,2.3264,2.6189,-0.7582,2571.9388,2585.7388
Gabo-13,2586.8376,13.9099,119.5044,0.424633,2.3596,2.7944,-1.0394,2572.091,2585.891
Gabo-13,2586.99,13.901,120.316,0.398615,2.3916,3.0007,-1.1821,2572.2432,2586.0432
Gabo-13,2587.1424,13.7922,116.2374,0.388664,2.4204,3.2197,-1.3031,2572.3953,2586.1953
Gabo-13,2587.2948,13.6868,116.0806,0.377755,2.4416,3.3854,-1.5015,2572.5475,2586.3475
Gabo-13,2587.4472,13.3571,117.4596,0.357768,2.4547,3.4667,-1.7141,2572.6997,2586.4997
Gabo-13,2587.5996,12.855,116.7864,0.340588,2.4657,3.4777,-1.8341,2572.8518,2586.6518
Gabo-13,2587.752,12.5513,112.4143,0.355245,2.4855,3.4487,-1.7703,2573.004,2586.804
Gabo-13,2587.9044,12.8871,106.266,0.414819,2.5106,3.3994,-1.4994,2573.1562,2586.9562
Gabo-13,2588.0568,13.3523,101.9053,0.456816,2.5112,3.3163,-1.2063,2573.3083,2587.1083
Gabo-13,2588.2092,13.5289,101.3833,0.443523,2.4812,3.204,-1.0503,2573.4605,2587.2605
Gabo-13,2588.3616,13.2151,105.776,0.40422,2.4531,3.098,-1.02,2573.6127,2587.4127
Gabo-13,2588.514,13.0423,106.8739,0.407058,2.4637,3.0375,-0.9354,2573.7648,2587.5648
Gabo-13,2588.6664,13.185,107.1454,0.463213,2.4709,3.0224,-0.741,2573.917,2587.717
Gabo-13,2588.8188,13.4391,109.7866,0.530174,2.4256,3.0259,-0.5266,2574.0692,2587.8692
Gabo-13,2588.9712,13.6116,115.6313,0.559874,2.3312,3.0179,-0.384,2574.2213,2588.0213
Gabo-13,2589.1236,13.5492,122.5372,0.532826,2.2522,2.9766,-0.3474,2574.3735,2588.1735
Gabo-13,2589.276,13.3182,126.5514,0.489289,2.2386,2.9167,-0.4115,2574.5257,2588.3257
Gabo-13,2589.4284,13.0708,127.844,0.458826,2.2785,2.8627,-0.5262,2574.6778,2588.4778
Gabo-13,2589.5808,12.9288,127.7113,0.448506,2.333,2.8278,-0.5971,2574.83,2588.63
Gabo-13,2589.7332,13.075,127.5624,0.461417,2.3638,2.8135,-0.5543,2574.9822,2588.7822
Gabo-13,2589.8856,13.3438,128.3712,0.476768,2.3623,2.8071,-0.5484,2575.1343,2588.9343
Gabo-13,2590.038,13.4792,128.8499,0.463042,2.3416,2.7982,-0.7176,2575.2865,2589.0865
Gabo-13,2590.1904,13.4485,129.2204,0.416983,2.3199,2.7846,-1.0229,2575.4387,2589.2387
Gabo-13,2590.3428,13.4637,132.9211,0.374401,2.3185,2.7671,-1.3069,2575.5909,2589.3909
Gabo-13,2590.4952,13.5308,135.7155,0.375237,2.343,2.745,-1.4634,2575.743,2589.543
Gabo-13,2590.6476,13.5036,133.4341,0.411823,2.3693,2.7148,-1.4396,2575.8952,2589.6952
Gabo-13,2590.8,13.4185,126.6996,0.457934,2.3734,2.6736,-1.221,2576.0474,2589.8474
Gabo-13,2590.9524,13.4671,118.8606,0.497097,2.3468,2.6201,-0.9018,2576.1995,2589.9995
Gabo-13,2591.1048,13.524,116.9691,0.525791,2.2991,2.5589,-0.7036,2576.3517,2590.1517
Gabo-13,2591.2572,13.5789,114.7266,0.533765,2.2485,2.5016,-0.5864,2576.5039,2590.3039
Gabo-13,2591.4096,13.6986,109.8843,0.51765,2.2116,2.4554,-0.4271,2576.6561,2590.4561
Gabo-13,2591.562,13.9321,104.4115,0.48924,2.2024,2.4211,-0.2324,2576.8082,2590.6082
Gabo-13,2591.7144,13.9486,103.7321,0.470042,2.2264,2.3957,-0.1072,2576.9604,2590.7604
Gabo-13,2591.8668,13.752,107.0567,0.464896,2.2618,2.3758,0.0019,2577.1126,2590.9126
Gabo-13,2592.0192,13.613,110.8381,0.458837,2.28,2.3542,0.076,2577.2647,2591.0647
Gabo-13,2592.1716,13.7237,112.333,0.446756,2.2718,2.3278,0.0495,2577.4169,2591.2169
Gabo-13,2592.324,13.7862,110.1233,0.449655,2.2629,2.3038,0.0219,2577.5691,2591.3691
Gabo-13,2592.4764,14.0129,106.7944,0.466252,2.2789,2.2815,0.1315,2577.7213,2591.5213
Gabo-13,2592.6288,14.1927,104.6691,0.475452,2.3062,2.2584,0.3192,2577.8734,2591.6734
Gabo-13,2592.7812,14.1182,104.6774,0.472917,2.3159,2.2344,0.4077,2578.0256,2591.8256
Gabo-13,2592.9336,14.0386,106.81,0.483849,2.2962,2.2104,0.2817,2578.1778,2591.9778
Gabo-13,2593.086,14.0266,105.9473,0.528939,2.2764,2.1902,0.0986,2578.33,2592.13
Gabo-13,2593.2384,14.0939,101.9837,0.594251,2.2716,2.1735,-0.0497,2578.4821,2592.2821
Gabo-13,2593.3908,14.2288,97.7169,0.632118,2.269,2.1559,-0.1828,2578.6343,2592.4343
Gabo-13,2593.5432,14.3533,98.4128,0.598993,2.256,2.1346,-0.2615,2578.7865,2592.5865
Gabo-13,2593.6956,14.4661,100.1247,0.544619,2.2513,2.1147,-0.1745,2578.9387,2592.7387
Gabo-13,2593.848,14.4203,101.5725,0.522144,2.263,2.1041,-0.0403,2579.0908,2592.8908
Gabo-13,2594.0004,14.2366,102.9229,0.551,2.2816,2.1097,0.0238,2579.2426,2593.0426
Gabo-13,2594.1528,14.1073,103.6842,0.612819,2.2954,2.135,0.0521,2579.3952,2593.1952
Gabo-13,2594.3052,14.0875,100.998,0.624134,2.299,2.1724,0.1017,2579.5474,2593.3474
Gabo-13,2594.4576,13.8911,101.9133,0.565434,2.2929,2.2091,0.1086,2579.6995,2593.4995
Gabo-13,2594.61,13.5843,106.5385,0.477461,2.2862,2.2389,0.0875,2579.8517,2593.6517
Gabo-13,2594.7624,13.4238,110.2795,0.407062,2.2944,2.2612,0.1014,2580.0039,2593.8039
Gabo-13,2594.9148,13.5027,109.0771,0.387546,2.3257,2.2723,0.0999,2580.1561,2593.9561
Gabo-13,2595.0672,13.5253,110.1433,0.416577,2.3598,2.262,0.1074,2580.3082,2594.1082
Gabo-13,2595.2196,13.5233,112.4724,0.46787,2.3711,2.2268,0.1664,2580.4604,2594.2604
Gabo-13,2595.372,13.6385,111.4349,0.518881,2.3462,2.1713,0.2474,2580.6126,2594.4126
Gabo-13,2595.5244,13.8129,102.6875,0.556261,2.293,2.1056,0.2177,2580.7648,2594.5648
Gabo-13,2595.6768,13.9534,95.8197,0.563152,2.2414,2.0439,-0.0242,2580.917,2594.717
Gabo-13,2595.8292,14.0035,95.294,0.553951,2.207,1.9984,-0.3013,2581.0691,2594.8691
Gabo-13,2595.9816,13.9656,100.2253,0.557826,2.1827,1.9867,-0.4497,2581.2213,2595.0213
Gabo-13,2596.134,13.9771,104.9753,0.578204,2.1566,2.0376,-0.5628,2581.3735,2595.1735
Gabo-13,2596.2864,14.0569,103.79,0.572293,2.1419,2.156,-0.7807,2581.5257,2595.3257
Gabo-13,2596.4388,13.8205,99.7865,0.532428,2.1476,2.3101,-1.0795,2581.6779,2595.4779
Gabo-13,2596.5912,13.3571,96.6717,0.483958,2.1678,2.4651,-1.447,2581.83,2595.63
Gabo-13,2596.7436,13.5789,97.6147,0.450753,2.1973,2.5949,-1.8884,2581.9822,2595.7822
Gabo-13,2596.896,13.9483,103.1419,0.438081,2.2437,2.6865,-2.1888,2582.1344,2595.9344
Gabo-13,2597.0484,13.7724,109.1682,0.450503,2.2993,2.7459,-2.2456,2582.2866,2596.0866
Gabo-13,2597.2008,13.2944,112.28,0.493466,2.3417,2.7713,-2.1297,2582.4388,2596.2388
Gabo-13,2597.3532,13.337,109.4787,0.544588,2.3523,2.754,-1.9708,2582.5909,2596.3909
Gabo-13,2597.5056,13.2828,108.1768,0.536096,2.3422,2.7113,-1.9135,2582.7431,2596.5431
Gabo-13,2597.658,13.404,108.2219,0.473815,2.3403,2.6753,-2.036,2582.8953,2596.6953
Gabo-13,2597.8104,13.5857,106.8554,0.411647,2.354,2.6687,-2.3596,2583.0475,2596.8475
Gabo-13,2597.9628,13.3523,102.3569,0.390507,2.3701,2.6986,-2.8001,2583.1997,2596.9997
Gabo-13,2598.1152,13.2395,100.716,0.411394,2.3728,2.7491,-3.1347,2583.3518,2597.1518
Gabo-13,2598.2676,13.4986,101.407,0.441631,2.3548,2.8019,-3.4032,2583.504,2597.304
Gabo-13,2598.42,13.7486,102.8718,0.449968,2.3095,2.8494,-3.7129,2583.6562,2597.4562
Gabo-13,2598.5724,13.6726,104.6359,0.423826,2.2458,2.8878,-4.0552,2583.8084,2597.6084
Gabo-13,2598.7248,13.8075,106.2977,0.377783,2.2047,2.9145,-4.3287,2583.9606,2597.7606
Gabo-13,2598.8772,13.9125,106.0339,0.34246,2.2065,2.9327,-4.4585,2584.1128,2597.9128
Gabo-13,2599.0296,13.8928,106.7668,0.332275,2.2411,2.9429,-4.4407,2584.2649,2598.0649
Gabo-13,2599.182,13.8405,110.6302,0.344768,2.2875,2.9458,-4.2848,2584.4171,2598.2171
Gabo-13,2599.3344,13.901,115.2165,0.368493,2.322,2.9512,-4.0001,2584.5693,2598.3693
Gabo-13,2599.4868,14.2446,115.9332,0.387442,2.344,2.9776,-3.6782,2584.7215,2598.5215
Gabo-13,2599.6392,14.3914,113.6859,0.388467,2.3801,3.0404,-3.4634,2584.8737,2598.6737
Gabo-13,2599.7916,14.2326,111.2191,0.367469,2.4424,3.1324,-3.3202,2585.0259,2598.8259
Gabo-13,2599.944,14.3372,112.7518,0.336226,2.5134,3.2221,-3.0998,2585.178,2598.978
Gabo-13,2600.0964,14.643,115.1974,0.320812,2.5699,3.2791,-2.9203,2585.3302,2599.1302
Gabo-13,2600.2488,14.3908,117.2377,0.318612,2.6067,3.2879,-2.7976,2585.4824,2599.2824
Gabo-13,2600.4012,13.787,117.8692,0.320247,2.6299,3.2454,-2.6205,2585.6346,2599.4346
Gabo-13,2600.5536,13.8309,114.8445,0.327565,2.6406,3.1524,-2.3522,2585.7868,2599.5868
Gabo-13,2600.706,14.3619,114.3249,0.343445,2.6269,3.0133,-2.1134,2585.939,2599.739
Gabo-13,2600.8584,14.7897,113.1981,0.367549,2.5901,2.8526,-1.9142,2586.0911,2599.8911
Gabo-13,2601.0108,14.7211,109.8148,0.399849,2.5455,2.7034,-1.6718,2586.2433,2600.0433
Gabo-13,2601.1632,13.9176,105.2493,0.435656,2.5074,2.5938,-1.4427,2586.3955,2600.1955
Gabo-13,2601.3156,14.056,103.7663,0.457222,2.4826,2.5362,-1.4936,2586.5477,2600.3477
Gabo-13,2601.468,14.2557,108.3378,0.454012,2.4793,2.5208,-1.721,2586.6999,2600.4999
Gabo-13,2601.6204,14.2179,114.771,0.432368,2.4917,2.5314,-1.9872,2586.8521,2600.6521
Gabo-13,2601.7728,14.2416,118.2409,0.408579,2.4978,2.5559,-2.3103,2587.0043,2600.8043
Gabo-13,2601.9252,14.4857,117.2663,0.402082,2.4729,2.5839,-2.6713,2587.1565,2600.9565
Gabo-13,2602.0776,14.5209,118.2582,0.412336,2.4258,2.6059,-2.8766,2587.3086,2601.1086
Gabo-13,2602.23,14.6345,120.1636,0.425801,2.3788,2.6191,-2.8294,2587.4608,2601.2608
Gabo-13,2602.3824,15.084,120.2476,0.434401,2.3467,2.6235,-2.6237,2587.613,2601.413
Gabo-13,2602.5348,15.4929,117.7945,0.430161,2.3376,2.6145,-2.4163,2587.7652,2601.5652
Gabo-13,2602.6872,15.3808,116.7674,0.396608,2.3505,2.5861,-2.1664,2587.9174,2601.7174
Gabo-13,2602.8396,14.9807,116.2491,0.357925,2.3734,2.5522,-1.8758,2588.0696,2601.8696
Gabo-13,2602.992,14.5495,115.2388,0.353022,2.3916,2.5273,-1.5953,2588.2218,2602.0218
Gabo-13,2603.1444,14.2392,114.8832,0.395802,2.3929,2.5081,-1.3424,2588.374,2602.174
Gabo-13,2603.2968,14.1561,116.5943,0.444934,2.3827,2.4738,-1.1586,2588.5262,2602.3262
Gabo-13,2603.4492,14.0003,117.0106,0.451133,2.3769,2.418,-1.0799,2588.6783,2602.4783
Gabo-13,2603.6016,13.7492,113.9384,0.412992,2.3794,2.3481,-1.0103,2588.8305,2602.6305
Gabo-13,2603.754,13.6498,106.565,0.37508,2.3789,2.2788,-0.8109,2588.9827,2602.7827
Gabo-13,2603.9064,14.0508,104.2565,0.389252,2.3584,2.2249,-0.5819,2589.1349,2602.9349
Gabo-13,2604.0588,14.2961,107.0262,0.439256,2.3216,2.1724,-0.5231,2589.2871,2603.0871
Gabo-13,2604.2112,14.2294,111.0097,0.485628,2.2737,2.1185,-0.6449,2589.4393,2603.2393
Gabo-13,2604.3636,14.0664,113.01,0.503352,2.2243,2.0812,-0.8073,2589.5915,2603.3915
Gabo-13,2604.516,14.1604,113.9204,0.493238,2.2081,2.0763,-0.8972,2589.7437,2603.5437
Gabo-13,2604.6684,14.2979,113.938,0.486009,2.235,2.097,-0.9758,2589.8959,2603.6959
Gabo-13,2604.8208,14.3441,112.9775,0.479547,2.2838,2.1304,-1.0011,2590.0481,2603.8481
Gabo-13,2604.9732,14.302,111.3495,0.459127,2.3289,2.1776,-0.92,2590.2003,2604.0003
Gabo-13,2605.1256,14.2905,110.8982,0.444946,2.3539,2.2635,-0.9082,2590.3525,2604.1525
Gabo-13,2605.278,14.3996,111.1785,0.455359,2.3596,2.4025,-1.1012,2590.5047,2604.3047
Gabo-13,2605.4304,14.4535,110.6936,0.460142,2.359,2.5613,-1.3207,2590.6568,2604.4568
Gabo-13,2605.5828,14.3084,108.8759,0.424018,2.3659,2.6964,-1.4277,2590.809,2604.609
Gabo-13,2605.7352,13.9444,106.6799,0.357299,2.3894,2.783,-1.5275,2590.9612,2604.7612
Gabo-13,2605.8876,13.7332,102.8202,0.324987,2.42,2.8256,-1.6645,2591.1134,2604.9134
Gabo-13,2606.04,13.93,99.5113,0.353312,2.4322,2.8336,-1.78,2591.2656,2605.0656
Gabo-13,2606.1924,14.3954,99.3557,0.417581,2.4035,2.804,-1.8356,2591.4178,2605.2178
Gabo-13,2606.3448,14.5535,105.1537,0.468665,2.3242,2.7316,-1.8462,2591.57,2605.37
Gabo-13,2606.4972,14.5565,110.0746,0.472063,2.2241,2.6434,-1.8386,2591.7222,2605.5222
Gabo-13,2606.6496,14.5537,111.2266,0.451425,2.1685,2.5806,-1.7646,2591.8744,2605.6744
Gabo-13,2606.802,14.6683,109.2887,0.436914,2.1964,2.561,-1.701,2592.0266,2605.8266
Gabo-13,2606.9544,15.1124,105.5407,0.441633,2.2853,2.5752,-1.8038,2592.1788,2605.9788
Gabo-13,2607.1068,15.2177,100.8014,0.473138,2.3469,2.5941,-1.9854,2592.331,2606.131
Gabo-13,2607.2592,14.901,99.3376,0.520699,2.3586,2.6002,-2.0798,2592.4832,2606.2832
Gabo-13,2607.4116,14.5691,102.4994,0.546109,2.3495,2.597,-2.0907,2592.6354,2606.4354
Gabo-13,2607.564,14.6291,109.5034,0.528936,2.3511,2.5923,-2.0395,2592.7876,2606.5876
Gabo-13,2607.7164,14.4653,112.5525,0.512587,2.3794,2.5828,-1.8113,2592.9398,2606.7398
Gabo-13,2607.8688,14.3359,113.5051,0.505394,2.408,2.5621,-1.5182,2593.092,2606.892
Gabo-13,2608.0212,14.4009,114.6098,0.483091,2.4211,2.5291,-1.3165,2593.2442,2607.0442
Gabo-13,2608.1736,14.5769,115.997,0.44676,2.4253,2.4885,-1.1801,2593.3964,2607.1964
Gabo-13,2608.326,14.5164,115.1817,0.432217,2.4268,2.447,-0.9724,2593.5486,2607.3486
Gabo-13,2608.4784,14.4456,112.1653,0.43715,2.4187,2.4024,-0.7925,2593.7008,2607.5008
Gabo-13,2608.6308,14.4713,109.0378,0.451321,2.4031,2.3557,-0.6282,2593.853,2607.653
Gabo-13,2608.7832,14.5609,107.0011,0.475712,2.3899,2.3135,-0.4653,2594.0052,2607.8052
Gabo-13,2608.9356,14.6505,105.8987,0.503064,2.382,2.2844,-0.4484,2594.1574,2607.9574
Gabo-13,2609.088,14.5927,103.5581,0.511893,2.3698,2.2747,-0.5232,2594.3096,2608.1096
Gabo-13,2609.2404,14.5257,101.5678,0.504586,2.3549,2.2791,-0.5784,2594.4618,2608.2618
Gabo-13,2609.3928,14.5238,101.3659,0.498595,2.3432,2.2885,-0.5516,2594.614,2608.414
Gabo-13,2609.5452,14.5041,103.2715,0.508124,2.3347,2.2959,-0.4896,2594.7662,2608.5662
Gabo-13,2609.6976,14.5373,105.0967,0.530045,2.3303,2.2951,-0.6134,2594.9184,2608.7184
Gabo-13,2609.85,14.5517,106.5164,0.541481,2.3324,2.2852,-0.7539,2595.0706,2608.8706
Gabo-13,2610.0024,14.5368,106.9948,0.524266,2.3363,2.2633,-0.7405,2595.2228,2609.0228
Gabo-13,2610.1548,14.5673,105.1192,0.488764,2.3399,2.2291,-0.6751,2595.375,2609.175
Gabo-13,2610.3072,14.6217,108.8709,0.485262,2.3538,2.1982,-0.7192,2595.5272,2609.3272
Gabo-13,2610.4596,14.6413,113.5505,0.517875,2.3612,2.1807,-0.7913,2595.6794,2609.4794
Gabo-13,2610.612,14.637,116.2214,0.548474,2.3554,2.1799,-0.8191,2595.8316,2609.6316
