depth_m,gamma_ray_api,NP,PHIE,density_gcc,resistivity_ohmm,micro_resistivity_ohmm,SWE,VCL,FACIES,SW_RBB,PERM_ARI_5NN,PERM_GEO_5NN,PHIT,NTG_15_35,LOGPERM_ARI,LOGPERM_GEO,caliper_in
1783.3849,56.8125,0.2445960045,0.3279649913,2.0776000023,5.939499855,4.355700016,0.4061999917,0.0,7.0,0.4061999917,1905.4873047,1803.2042236,0.3108089864,1.0,3.2800433636,3.2560827732,8.5
1783.5373,66.859397888,0.2776539922,0.2854039967,2.1078000069,4.8779001236,4.1314997673,0.3720000088,0.0887999982,7.0,0.3720000088,777.43615723,719.10675049,0.3108089864,1.0,2.8905878067,3.2560827732,8.5
1783.6897,66.859397888,0.3280969858,0.21514,2.1712999344,4.0009999275,3.980700016,0.2948000133,0.2340999991,7.0,0.2948000133,,,0.2820659876,1.0,,,8.5
1783.8421,66.859397888,0.3519960046,0.1858990043,2.2393000126,3.125,3.8296999931,0.4156000018,0.261500001,3.0,0.4156000018,,,0.2606709898,1.0,,,8.5
1783.9945,66.859397888,0.3260639906,0.1555570066,2.3078999519,3.3959999084,3.9184999466,0.4844000041,0.2518000007,3.0,0.4844000041,,,0.2606709898,1.0,,,8.5
1784.1469,66.859397888,0.2840949893,0.1991319954,2.2049999237,3.9282000065,4.0633997917,0.4968999922,0.2228000015,3.0,0.4968999922,,,0.2606709898,1.0,,,8.5
1784.2993,65.195297241,0.2800000012,0.1991319954,2.2049999237,4.4731001854,4.2108998299,0.3882000148,0.2228000015,3.0,0.3882000148,,,0.2606709898,1.0,,,8.5
1784.4517,57.0625,0.2880550027,0.1991319954,2.2049999237,5.3262000084,4.3959999084,0.2612999976,0.2063000053,3.0,0.2612999976,1321.5762939,1084.2105713,0.2581120133,1.0,3.121573925,3.0356559753,8.5
1784.6041,51.531200409,0.280321002,0.2631419897,2.1298999786,6.4862999916,4.6188998222,0.2736999989,0.120099999,3.0,0.2736999989,1352.0773926000002,1117.6411742999999,0.2974709868,1.0,3.1310015917,3.048302412,8.5
1784.7565,46.335899353,0.2757230103,0.3089410067,2.0815999508,7.6884999275,4.8461999893,0.2931999862,0.0546000004,7.0,0.2931999862,1352.1102295,1117.5858154,0.3245539963,1.0,3.1310122013,3.0482809544,8.5
1784.9089,42.386699677,0.2714430094,0.3245719969,2.0671000481,8.9307003021,5.1350002289,0.2919999957,0.0408999994,7.0,0.2919999957,1352.0445557,1117.5845947,0.3326649964,1.0,3.1309909821,3.0482804775,8.5
1785.0613,42.433601379,0.2710080147,0.3245170116,2.071199894,10.316399574,5.6206002235,0.2698999941,0.0271000005,7.0,0.2698999941,1352.0314941,1117.6977539,0.3322620094,1.0,3.1309866905,3.0483243465,8.5
1785.2137,43.480499268,0.2746149898,0.3179509938,2.071199894,11.734399796,6.1553001404,0.2345000058,0.0403000005,7.0,0.2345000058,1352.1102295,1117.5170898,0.3294579983,1.0,3.1310122013,3.0482542515,8.5
1785.3661,44.527301788,0.2780840099,0.3235040009,2.0620999336,13.154299736,6.6904001236,0.2178999931,0.0379000008,7.0,0.2178999931,1352.1466064,1117.5858154,0.3343400061,1.0,3.1310238838,3.0482809544,8.5
1785.5185,44.167999268,0.2766749859,0.3194409907,2.0676000118,13.636199951,7.1112999916,0.2106000036,0.0408999994,7.0,0.2106000036,1352.7287598,1118.1903076,0.3311290145,1.0,3.1311738491,3.0484688282,8.5
1785.6709,43.176799774,0.2635189891,0.3208799958,2.075799942,13.698300362,7.4809999466,0.240899995,0.0199999996,7.0,0.240899995,2142.0251465,1950.4874268,0.3265950084,1.0,3.3308053017,3.2901184559,8.5
1785.8233,42.16109848,0.2567450106,0.2994660139,2.1045999527,13.744000435,7.8491001129,0.2269999981,0.0372000001,7.0,0.2269999981,2796.1965332,2715.6672363,0.3100950122,1.0,3.4465432167,3.4338512421,8.5
1785.9757,41.305698395,0.2480310053,0.2895979881,2.1219000816,14.45510006,8.1640996933,0.2264000028,0.0368999988,7.0,0.2264000028,2554.9899902,2475.4223633,0.3114629984,1.0,3.4073863029,3.3936457634,8.5
1786.1281,40.616199493,0.2499890029,0.3075389862,2.1013000011,15.859399796,8.4245996475,0.1930000037,0.0529999994,7.0,0.1930000037,2669.1086426,2618.7990723,0.3114629984,1.0,3.4264144897,3.418150425,8.5
1786.2805,39.974098206,0.2481970042,0.295329988,2.1150000095,17.464799881,8.6691999435,0.2084999979,0.0294000003,7.0,0.2084999979,3120.0358887,3061.890625,0.3037180007,1.0,3.4941766262,3.4860084057,8.5
1786.4329,39.533000946,0.248157993,0.3075389862,2.1013000011,18.737300873,8.8978996277,0.2178999931,0.0137,7.0,0.2178999931,2271.1391602,2151.9692383,0.3114629984,1.0,3.3562438488,3.3328361511,8.5
1786.5853,39.546100616,0.2469969988,0.3174850047,2.0905001163,19.255300522,9.0913000107,0.2313999981,0.0,7.0,0.2313999981,2270.6796875,2151.503418,0.3174850047,1.0,3.3561553955,3.3327412605,8.5
1786.7377,39.825698853,0.2484170049,0.3222950101,2.0799999237,19.330999374,9.2638998032,0.2282000035,0.0,7.0,0.2282000035,2285.4626465,2180.34375,0.3222950101,1.0,3.3589692116,3.3385195732,8.5
1786.8901,40.295898438,0.2616370022,0.3349719942,2.0592999458,19.365800858,9.4277000427,0.2210000008,0.0,7.0,0.2210000008,2466.0407715,2370.7177734,0.3349719942,1.0,3.392023325,3.3749029636,8.5
1787.0425,42.273399353,0.2781539857,0.3460260034,2.0364000797,19.074699402,9.5243997574,0.2032999992,0.0088999998,7.0,0.2032999992,1561.3116455,1501.694458,0.3485679924,1.0,3.1934967041,3.1765918732,8.5
1787.1949,45.933601379,0.287586987,0.3547179997,2.0204999447,18.419900894,9.5466995239,0.1976999938,0.0125000002,7.0,0.1976999938,1385.6435547,1258.2731934,0.3582819998,1.0,3.1416451931,3.0997679234,8.5
1787.3473,49.593799591,0.2920239866,0.3349330127,2.0381000042,17.765600204,9.5689001083,0.1662999988,0.0425999984,7.0,0.1662999988,1525.0412598,1396.5270996,0.3471019864,1.0,3.1832830906,3.1450564861,8.5
1787.4997,45.933601379,0.2821519971,0.3141939938,2.0685999393,17.341400146,9.6000995636,0.1601999998,0.0546999983,7.0,0.1601999998,1487.8950195,1240.2653809,0.3297959864,1.0,3.1725647449,3.0935087204,8.5
1787.6521,49.671901703,0.2694579959,0.2876850069,2.1075999737,17.381500244,9.6490001678,0.1483999938,0.0450999998,7.0,0.1483999938,1668.4456787,1357.0380859,0.3076040149,1.0,3.2222878933,3.1325595379,8.5
1787.8045,47.240200043,0.2561779916,0.2833499908,2.1224000454,17.505500793,9.7012996674,0.171299994,0.0560999997,7.0,0.171299994,2312.5598145,2060.5532227,0.29934901,1.0,3.3641343117,3.3140535355,8.5
1787.9569,45.15719986,0.2508600056,0.2859430015,2.1233999729,17.599500656,9.7468004227,0.1870999932,0.0450999998,7.0,0.1870999932,2647.2229004,2564.581543,0.2988039851,1.0,3.4227869511,3.4090127945,8.5
1788.1093,44.259601593,0.25721699,0.2913950086,2.1126000881,17.59180069,9.7694997787,0.180399999,0.0474000014,7.0,0.180399999,2796.887207,2716.3366699,0.3049210012,1.0,3.446649313,3.4339511395,8.5
1788.2617,44.129798889,0.2618469894,0.3017309904,2.097700119,17.518199921,9.7776002884,0.1855999976,0.0410999991,7.0,0.1855999976,2543.7407227,2405.1779785,0.3134500086,1.0,3.4054899216,3.3811688423,8.5
1788.4141,43.962898254,0.2661989927,0.3159779906,2.0785999298,17.400100708,9.7803001404,0.1974000037,0.0294000003,7.0,0.1974000037,1853.7625732,1579.1912842,0.3243699968,1.0,3.2680552006,3.1984326839,8.5
1788.5665,43.556598663,0.2654820085,0.3203589916,2.0743999481,16.993200302,9.7483997345,0.208100006,0.0229000002,7.0,0.208100006,1819.7473145,1633.0531006,0.3268969953,1.0,3.2599895,3.2129740715,8.5
1788.7189,42.729499817,0.2557800114,0.3144010007,2.0882999897,16.078100204,9.6554002762,0.2285999954,0.0164999999,7.0,0.2285999954,2445.4226074,2310.1223145,0.3191150129,1.0,3.388351202,3.3636305332,8.5
1788.8713,41.90140152,0.2461359948,0.2940540016,2.1182000637,15.163100243,9.5626001358,0.2301999927,0.0284000002,7.0,0.2301999927,2555.4650879,2475.7375488,0.3021410108,1.0,3.4074544907,3.3936879635,8.5
1789.0237,41.005901337,0.2484859973,0.2758319974,2.1368999481,14.334500313,9.4799003601,0.2070000023,0.0549999997,7.0,0.2070000023,2555.4650879,3130.4321289,0.2915099859,1.0,3.5022993088,3.4956088066,8.5
1789.1761,39.349601746,0.2577160001,0.2726280093,2.1459999084,14.515099525,9.5165996552,0.197300002,0.0610000007,7.0,0.197300002,2922.3708496,2904.1938477,0.290012002,1.0,3.4657502174,3.4630508423,8.5
1789.3285,37.6875,0.2573780119,0.2802540064,2.1426000595,14.696499825,9.5535001755,0.2148000002,0.0461000018,7.0,0.2148000002,3159.9936523,2904.1938477,0.2934010029,1.0,3.4996829033,3.4630508423,8.5
1789.4809,36.025398254,0.247589007,0.2821449935,2.1458001137,14.877900124,9.5902996063,0.2362000048,0.0311999992,7.0,0.2362000048,3159.9936523,2879.026123,0.2910549939,1.0,3.4996829033,3.4592387676,8.5
1789.6333,36.693401337,0.2413409948,0.2732689977,2.1561000347,15.623000145,9.6835002899,0.2250999957,0.0372000001,7.0,0.2250999957,3326.9118652,3187.9482422,0.2838810086,1.0,3.5220413208,3.5035111904,8.5
1789.7857,38.261699677,0.2435559928,0.2694250047,2.1519999504,16.583999634,9.7987003326,0.1949999928,0.0511999987,7.0,0.1949999928,3326.4248047,3187.5168457,0.2840310037,1.0,3.5220015049,3.5034763813,8.5
1789.9381,39.853500366,0.2414160073,0.2805170119,2.1364998817,17.549800873,9.9144001007,0.2018000036,0.0381999984,7.0,0.2018000036,3605.4460449,3454.1203613,0.2914130092,1.0,3.5569558144,3.5383327007,8.5
1790.0905,40.204101563,0.2330850065,0.2760969996,2.1249001026,17.734500885,9.9411001205,0.2444999963,0.0060000001,7.0,0.2444999963,3783.045166,3714.1538086,0.2981050014,1.0,3.5778281689,3.5698399544,8.5
1790.2429,38.882801056,0.2364470065,0.2759549916,2.1322999001,16.863300323,9.8482999802,0.2299000025,0.0220999997,7.0,0.2299000025,3607.6120605,3456.1103516,0.2939470112,1.0,3.5572082996,3.5385758877,8.5
1790.3953,37.365200043,0.2414759994,0.2749379873,2.1454999447,15.872099876,9.7412996292,0.2114000022,0.0432000011,7.0,0.2114000022,4267.418457,4100.5195313,0.2849040031,1.0,3.6301791668,3.6128528118,8.5
1790.5477,35.987300873,0.2438109964,0.2760969996,2.1580998898,15.074199677,9.6543998718,0.2390999943,0.0308999997,7.0,0.2390999943,3327.4523926,3188.5349121,0.2849040031,1.0,3.5221083164,3.5035860538,8.5
1790.7001,35.366699219,0.2385990024,0.2759549916,2.1600000858,15.338399887,9.6772003174,0.2460000068,0.0253999997,7.0,0.2460000068,3518.2028809,3442.2565918,0.2831810117,1.0,3.5463376045,3.5368607044,8.5
1790.8525,34.920898438,0.2312420011,0.2744190097,2.1617999077,15.845700264,9.7250003815,0.2492000014,0.0214000009,7.0,0.2492000014,2587.4147949,2489.1577148,0.2805100083,1.0,3.4128661156,3.3960523605,8.5
1791.0049,34.474098206,0.2292660028,0.2753109932,2.1621000767,16.353500366,9.7728004456,0.2509000003,0.0174000002,7.0,0.2509000003,2585.0556641,2486.7580566,0.2802639902,1.0,3.4124848843,3.3956484795,8.5
1791.1573,34.003898621,0.2161860019,0.2759549916,2.1607999802,16.569599152,9.8522996902,0.2603000104,0.0131999999,7.0,0.2603000104,1972.5784912,1894.7390137,0.2805100083,1.0,3.2950344086,3.2775495052,8.5
1791.3097,33.520500183,0.2092480063,0.2759549916,2.1607999802,16.635700226,9.9483995438,0.2804999948,0.0,7.0,0.2804999948,1972.5698242,1894.6781006,0.2805100083,1.0,3.2950322628,3.2775354385,8.5
1791.4621,33.034198761,0.2176059932,0.2766120136,2.1607999802,16.684400558,10.046299934,0.277700007,0.0,7.0,0.277700007,1973.2346191,1895.279541,0.2805100083,1.0,3.2951586246,3.2776529789,8.5
1791.6145,33.448200226,0.2143599987,0.2820720077,2.1512000561,17.356399536,10.136599541,0.2680000067,0.0,7.0,0.2680000067,2599.4768066,2501.5275879,0.2820720077,1.0,3.4148857594,3.3982052803,8.5
1791.7669,34.949199677,0.2176059932,0.2839489877,2.1489999294,18.78319931,10.21780014,0.2561999857,0.0,7.0,0.2561999857,2602.8041992,2504.923584,0.2839489877,1.0,3.4156196117,3.3989453316,8.5
1791.9193,36.820301056,0.2379229963,0.2889040112,2.1294000149,20.46680069,10.295800209,0.2036000043,0.0221999995,7.0,0.2036000043,2368.7751465,3831.0002441,0.2952220142,1.0,3.6262795925,3.583329916,8.5
1792.0717,38.689498901,0.2606030107,0.3056119978,2.0938000679,21.789100647,10.38599968,0.1684000045,0.0337999985,7.0,0.1684000045,2814.3149414,2752.1723633,0.3152329922,1.0,3.4493277073,3.4396207333,8.5
1792.2241,40.576198578,0.2772029936,0.3333899975,2.0490000248,22.087400436,10.51099968,0.167899996,0.0253999997,7.0,0.167899996,2368.7751465,2222.5820313,0.3406159878,1.0,3.3745453358,3.3468782902,8.5
1792.3765,42.46680069,0.2790960073,0.3353329897,2.0278999805,21.739299774,10.6583004,0.1984000057,0.0,7.0,0.1984000057,1561.8330078,1502.2786865,0.3523379862,1.0,3.1936426163,3.1767594814,8.5
1792.5289,44.367198944,0.2885940075,0.3483839929,2.0257000923,21.40430069,10.801400185,0.1720999926,0.0207000002,7.0,0.1720999926,1364.7095947,1288.7861328,0.3525100052,1.0,3.1350278854,3.110172987,8.5
1792.6813,46.468799591,0.2964160144,0.3406290114,2.0278999805,21.475599289,10.82349968,0.1448999941,0.0410999991,9.0,0.1448999941,1630.5300293,1451.2225342,0.3523379862,1.0,3.2123286724,3.1617338657,8.5
1792.8337,48.802700043,0.3053309917,0.3353329897,2.0267999172,22.016599655,10.704999924,0.1167000011,0.0603,9.0,0.1167000011,1632.9053955,1453.2072754,0.3525100052,1.0,3.2129588127,3.1623225212,8.5
1792.9861,51.136699677,0.2996299863,0.3523179889,2.0130999088,22.558099747,10.586500168,0.1492999941,0.0317000002,9.0,0.1492999941,1693.6856689,1569.0247803,0.3613409996,1.0,3.2288198471,3.1956174374,8.5
1793.1385,52.306598663,0.3058240116,0.3633469939,1.9968999624,23.128400803,10.500900269,0.1491000056,0.0274999999,9.0,0.1491000056,,,0.3711749911,1.0,,,8.5
1793.2909,51.15819931,0.3033980131,0.3834440112,1.9778000116,23.757799149,10.48029995,0.1782000065,0.0003,9.0,0.1782000065,,,0.3835250139,1.0,,,8.5
1793.4433,49.330101013,0.3015080094,0.388549,1.9854999781,24.40430069,10.478899956,0.1743000001,0.0,9.0,0.1743000001,,,0.388549,1.0,,,8.5
1793.5957,47.775398254,0.2961379886,0.3860870004,1.9854999781,25.099599838,10.509599686,0.1728000045,0.0,9.0,0.1728000045,,,0.3784160018,1.0,,,8.5
1793.7481,47.164199829,0.2941049933,0.3803609908,1.9824999571,25.959999084,10.652299881,0.1719000041,0.0,9.0,0.1719000041,,,0.3803609908,1.0,,,8.5
1793.9005,47.331798553,0.2884649932,0.3784160018,1.9854999781,26.958999634,10.887499809,0.1694000065,0.0,9.0,0.1694000065,,,0.3784160018,1.0,,,8.5
1794.0529,47.503398895,0.2858169973,0.3755620122,1.9900000095,27.898399353,11.109900475,0.1676000059,0.0,9.0,0.1676000059,,,0.3755620122,1.0,,,8.5
1794.2053,47.705299377,0.2872869968,0.3746980131,1.9912999868,28.389200211,11.237799644,0.1664000005,0.0,9.0,0.1664000005,,,0.3746980131,1.0,,,8.5
1794.3577,47.975601196,0.2952750027,0.372830987,1.9940999746,27.875,11.154700279,0.1638000011,0.0,9.0,0.1638000011,,,0.3729769886,1.0,,,8.5
1794.5101,48.245399475,0.2913430035,0.372830987,1.9946000576,27.360799789,11.07159996,0.1702000052,0.0,9.0,0.1702000052,,,0.372830987,1.0,,,8.5
1794.6625,48.433601379,0.2973729968,0.3715550005,1.9940999746,27.009799957,11.003800392,0.1643999964,0.0049999999,9.0,0.1643999964,,,0.3729769886,1.0,,,8.5
1794.8149,47.883800507,0.2939299941,0.3724809885,1.9950000048,28.124000549,11.074700356,0.1679999977,0.0,9.0,0.1679999977,,,0.3724809885,1.0,,,8.5
1794.9673,47.257301331,0.3027209938,0.3654110134,1.9960000515,29.392599106,11.159700394,0.1383000016,0.0194000006,9.0,0.1383000016,,,0.3709369898,1.0,,,8.5
1795.1197,46.637199402,0.300808996,0.3630680144,1.9996999502,30.656200409,11.24600029,0.1357000023,0.0192000009,9.0,0.1357000023,2158.9570313,2007.6854248,0.3724809885,1.0,3.3342254162,3.3026745319,8.5
1795.2721,46.316200256,0.3079139888,0.3648439944,1.9923000336,31.855499268,11.393300056,0.1208999977,0.0270000007,9.0,0.1208999977,2022.2911377,1922.1691283999999,0.3725349903,1.0,3.3058344125500003,3.2837830782,8.5
1795.4245,46.174999237,0.300673008,0.3674849868,1.9950000048,33.015598297,11.577400208,0.1366000026,0.0135000004,9.0,0.1366000026,2022.2752686,1922.168457,0.3713360131,1.0,3.3058402538,3.2837915421,8.5
1795.5769,46.035400391,0.2975580096,0.3678539991,1.9968999624,34.174800873,11.761699677,0.141200006,0.0085000005,9.0,0.141200006,2020.7960205,1920.7652588,0.3702790141,1.0,3.3055224419,3.2834742069,8.5
1795.7293,45.737300873,0.2926810086,0.3730669916,1.9926999807,34.909198761,11.871600151,0.1506000012,0.0,9.0,0.1506000012,2020.22229,1920.230957,0.3730669916,1.0,3.3053994179,3.2833538055,8.5
1795.8817,45.138698578,0.2980670035,0.3649219871,1.9994000196,34.838600159,11.84070015,0.1345999986,0.0126,9.0,0.1345999986,2022.3070068,1922.1697998,0.368497014,1.0,3.3058285713,3.2837746143,8.5
1796.0341,44.511199951,0.3051570058,0.3507060111,2.0085999966,34.69039917,11.796099663,0.1002999991,0.0392000005,9.0,0.1002999991,2020.7960205,1920.7652588,0.361856997,1.0,3.3055224419,3.2834742069,8.5
1796.1865,43.958999634,0.3011189997,0.341309011,2.0220999718,34.456501007,11.742400169,0.0944000036,0.0452999994,9.0,0.0944000036,2297.7893066,2129.8208008,0.3541780114,1.0,3.361317873,3.3283493519,8.5
1796.3389,44.460899353,0.2950929999,0.3511829972,2.0160999298,33.017601013,11.559300423,0.1251000017,0.0245999992,9.0,0.1251000017,2018.925415,1918.9395752,0.3581880033,1.0,3.3051407337,3.2830820084,8.5
1796.4913,45.179698944,0.2859430015,0.360619992,2.0134999752,31.332000732,11.349399567,0.1621000022,0.0008,9.0,0.1621000022,1364.9678955,1289.1210938,0.360841006,1.0,3.1351225376,3.1102936268,8.5
1796.6437,45.896499634,0.2884109914,0.366317004,2.0048000813,29.644500732,11.1395998,0.1658000052,0.0,9.0,0.1658000052,1365.0316162,1289.1849365,0.366317004,1.0,3.1351428032,3.1103153229,8.5
1796.7961,45.472698212,0.291215986,0.3575940132,2.0220999718,28.413099289,11.074700356,0.1541000009,0.0122999996,9.0,0.1541000009,1365.0321045,1289.1741943,0.3541780114,1.0,3.1351332664,3.1103012562,8.5
1796.9485,44.357398987,0.2895210087,0.347597003,2.0248000622,27.455099106,11.097499847,0.1464000046,0.0218000002,9.0,0.1464000046,1574.6812744,1500.2685547,0.3537890017,1.0,3.1971886158,3.1761651039,8.5
1797.1009,43.125,0.2875689864,0.3395510018,2.0353000164,26.544900894,11.135199547,0.1412999928,0.0292000007,9.0,0.1412999928,1677.2484131,1592.90979,0.3478479981,1.0,3.2246017456,3.2021992207,8.5
1797.2533,42.28609848,0.2798460126,0.3332589865,2.048199892,25.802200317,11.157999992,0.1508000046,0.0262000002,9.0,0.1508000046,1560.7154541,1392.5292969,0.340692997,1.0,3.1933186054,3.1438097954,8.5
1797.4057,42.015098572,0.2779909968,0.3149839938,2.0699000359,25.300300598,11.159500122,0.1282999963,0.0465000011,7.0,0.1282999963,1686.1650391,1270.4080811,0.3281970024,1.0,3.2270495892,3.1042060852,8.5
1797.5581,41.955501556,0.2701610029,0.2978200018,2.0948998928,24.888700485,11.152899742,0.1199000031,0.0292000007,7.0,0.1199000031,2571.6618652,2442.6645508,0.3139869869,1.0,3.4102039337,3.387850523,8.5
1797.7105,41.433601379,0.2643109858,0.2954069972,2.1201999187,24.600599289,11.147500038,0.1033999994,0.0292000007,7.0,0.1033999994,2980.1015625,2961.1564941,0.299488008,1.0,3.4742794037,3.4714913368,8.5
1797.8629,39.042999268,0.2443470061,0.2954069972,2.1201999187,24.812999725,11.14659977,0.1368999928,0.0262000002,7.0,0.1368999928,3486.2670898,3273.0373535,0.299488008,1.0,3.5423622131,3.5149521828,8.5
1798.0153,35.417999268,0.2313729972,0.2788490057,2.1449999809,25.354499817,11.14869976,0.1787,0.0249000005,7.0,0.1787,3399.4165039,3214.1931152,0.2859129906,1.0,3.5313792229,3.5070338249,8.5
1798.1677,31.796899796,0.2147549987,0.2864759862,2.1391000748,25.896499634,11.150799751,0.2163999975,0.0,7.0,0.2163999975,3098.222168,2782.6315918,0.2864759862,1.0,3.4911160469,3.4444646835,8.5
1798.3201,30.072799683,0.2264650017,0.2954069972,2.1266999245,26.516599655,11.158599854,0.2085999995,0.0,7.0,0.2085999995,2929.6721191,2392.175293,0.2954069972,1.0,3.4667983055,3.378772974,8.5
1798.4725,30.557600021,0.2322030067,0.299977988,2.1201000214,27.229499817,11.173000336,0.2032999992,0.0,7.0,0.2032999992,3891.0146484,3156.0922852,0.299977988,1.0,3.5900924206,3.4991877079,8.5
1798.6249,31.177700043,0.2604669929,0.3124980032,2.1112999916,27.949199677,11.187800407,0.1941000074,0.0,7.0,0.1941000074,2070.0234375,1259.8353271,0.3124980032,1.0,3.3159751892,3.1003136635,8.5
1798.7773,31.679000854,0.2590160072,0.3154979944,2.1027998924,26.516599655,11.219900131,0.1921000034,0.0,7.0,0.1921000034,3083.9711914,1260.9024658,0.3154979944,1.0,3.4890871048,3.1006360054,8.5
1798.9297,31.937099457,0.2514649928,0.3116680086,2.1066000462,27.078100204,11.286899567,0.1976000071,0.0,7.0,0.1976000071,3083.9711914,2173.4616699,0.3116680086,1.0,3.4890871048,3.3371064663,8.5
1799.0821,32.096199036,0.2359800041,0.3004310131,2.1222000122,25.585899353,11.368200302,0.2093999982,0.0,7.0,0.2093999982,4228.8046875,3746.7485352,0.3004310131,1.0,3.6262345314,3.5736708641,8.5
1799.2345,32.395500183,0.2282620072,0.2910529971,2.139300108,24.180700302,11.455200195,0.2210000008,0.0,7.0,0.2210000008,3098.2734375,2782.4814453,0.2910529971,1.0,3.4911210537,3.4444327354,8.5
1799.3869,33.215801239,0.232773006,0.2860220075,2.1491000652,23.09569931,11.563099861,0.2184000015,0.0060999999,7.0,0.2184000015,3030.784668,2758.0773926,0.2877629995,1.0,3.4815690517,3.4406208992,8.5
1799.5393,34.564498901,0.2429179996,0.2882600129,2.138999939,22.333999634,11.692099571,0.1999000013,0.0182000007,7.0,0.1999000013,3179.8737793,2897.185791,0.2934139967,1.0,3.5024223328,3.4620049,8.5
1799.6917,35.893600464,0.254817009,0.2914609909,2.1280999184,21.606899261,11.814900398,0.1819999963,0.0299999993,7.0,0.1819999963,2549.8984375,1583.3765869,0.2999800146,1.0,3.406542778,3.1996252537,8.5
1799.8441,36.985401154,0.2605400085,0.2928070128,2.118999958,21.261699677,11.866700172,0.1673000008,0.0397000015,7.0,0.1673000008,2727.90625,1810.7255859,0.304087013,1.0,3.4358301163,3.2578544617,8.5
